# Constructed from biom file
#OTU ID	CTRL-neg-extraction-PUF	ctrl-PCR-neg-PUF	PUF-BOT-10	PUF-BOT-3	PUF-BOU-7	PUF-IPEX-1	PUF-IPEX-3	PUF-IPEX-8	PUF-JD-10	PUF-JD14	PUF-MBO-4
8277aef53dee13c182babc116a100648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0
21d464066739f044315521e2cbef788c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	0.0	0.0
385c3a8ae5cd52b4f446e7404d881a1c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	0.0
a4b88b3eda4e5d85853c3caeffd899b4	0.0	0.0	0.0	0.0	0.0	0.0	58.0	0.0	0.0	0.0	0.0
3985a4c795408f3685cbafeee7749c42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0
256f9fd6de31cdd3c285ceeeecde2e65	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0
79e1e83a6376294b6c7188645640ec18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0
d7737e0cbaff2b2affabf71433067b46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0
c10f34f82c183f5aa5d7b8f7643c4ea6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0
5fd6c9a3a6bd9b48aa94a0813c11c0fe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0
16109bbb924a562c677866a62145067a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0
12458b2a0937bbde973d321eebd537dd	0.0	0.0	0.0	0.0	8.0	0.0	0.0	46.0	0.0	0.0	0.0
28a92558dd7f6bfd3480932bf4202ab9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0
a538d50250aa4aa19fd1ee374712de51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0
5e61ebd95a7061ddfc13aa875f6f37bd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0
