"Level","site","ID_order","from","to","Taxon","Reads","Fx"
"o","Botanical Garden","PUF_BOT_05","12/07/2024","26/07/2024","Hemiptera_7524",595,0.391190006574622
"o","Botanical Garden","PUF_BOT_05","12/07/2024","26/07/2024","Diptera_7147",381,0.250493096646943
"o","Botanical Garden","PUF_BOT_05","12/07/2024","26/07/2024",NA,367,0.241288625904011
"o","Botanical Garden","PUF_BOT_05","12/07/2024","26/07/2024","Artiodactyla_91561",61,0.0401051939513478
"o","Botanical Garden","PUF_BOT_05","12/07/2024","26/07/2024","Trombidiformes_83136",58,0.0381328073635766
"o","Botanical Garden","PUF_BOT_05","12/07/2024","26/07/2024","Lepidoptera_7088",52,0.0341880341880342
"o","Botanical Garden","PUF_BOT_05","12/07/2024","26/07/2024","Hymenoptera_7399",7,0.00460223537146614
"o","Botanical Garden","PUF_BOT_06","26/07/2024","09/08/2024","Lepidoptera_7088",17844,0.901804214888563
"o","Botanical Garden","PUF_BOT_06","26/07/2024","09/08/2024","Hemiptera_7524",919,0.0464446353666549
"o","Botanical Garden","PUF_BOT_06","26/07/2024","09/08/2024","Primates_9443",705,0.0356294536817102
"o","Botanical Garden","PUF_BOT_06","26/07/2024","09/08/2024",NA,177,0.00894526709455703
"o","Botanical Garden","PUF_BOT_06","26/07/2024","09/08/2024","Coleoptera_7041",86,0.00434628796684692
"o","Botanical Garden","PUF_BOT_06","26/07/2024","09/08/2024","Hymenoptera_7399",31,0.0015666851973518
"o","Botanical Garden","PUF_BOT_06","26/07/2024","09/08/2024","Diptera_7147",13,0.000656997018244302
"o","Botanical Garden","PUF_BOT_06","26/07/2024","09/08/2024","Rodentia_9989",12,0.000606458786071663
"o","Botanical Garden","PUF_BOT_07","09/08/2024","23/08/2024","Hemiptera_7524",2083,0.786928598413298
"o","Botanical Garden","PUF_BOT_07","09/08/2024","23/08/2024",NA,374,0.141292028711749
"o","Botanical Garden","PUF_BOT_07","09/08/2024","23/08/2024","Trombidiformes_83136",113,0.0426898375519456
"o","Botanical Garden","PUF_BOT_07","09/08/2024","23/08/2024","Lepidoptera_7088",43,0.0162448054401209
"o","Botanical Garden","PUF_BOT_07","09/08/2024","23/08/2024","Hymenoptera_7399",17,0.00642236494144314
"o","Botanical Garden","PUF_BOT_07","09/08/2024","23/08/2024","Primates_9443",17,0.00642236494144314
"o","Botanical Garden","PUF_BOT_08","23/08/2024","06/09/2024","Hemiptera_7524",594,0.501689189189189
"o","Botanical Garden","PUF_BOT_08","23/08/2024","06/09/2024",NA,365,0.308277027027027
"o","Botanical Garden","PUF_BOT_08","23/08/2024","06/09/2024","Trombidiformes_83136",128,0.108108108108108
"o","Botanical Garden","PUF_BOT_08","23/08/2024","06/09/2024","Hymenoptera_7399",41,0.0346283783783784
"o","Botanical Garden","PUF_BOT_08","23/08/2024","06/09/2024","Diptera_7147",40,0.0337837837837838
"o","Botanical Garden","PUF_BOT_08","23/08/2024","06/09/2024","Lepidoptera_7088",12,0.0101351351351351
"o","Botanical Garden","PUF_BOT_08","23/08/2024","06/09/2024","Orthoptera_6993",4,0.00337837837837838
"o","Botanical Garden","PUF_BOT_09","06/09/2024","20/09/2024","Hemiptera_7524",1128,0.771018455228981
"o","Botanical Garden","PUF_BOT_09","06/09/2024","20/09/2024",NA,160,0.109364319890636
"o","Botanical Garden","PUF_BOT_09","06/09/2024","20/09/2024","Lepidoptera_7088",155,0.105946684894053
"o","Botanical Garden","PUF_BOT_09","06/09/2024","20/09/2024","Primates_9443",11,0.0075187969924812
"o","Botanical Garden","PUF_BOT_09","06/09/2024","20/09/2024","Trombidiformes_83136",5,0.00341763499658236
"o","Botanical Garden","PUF_BOT_09","06/09/2024","20/09/2024","Diptera_7147",4,0.00273410799726589
"o","Botanical Garden","PUF_BOT_10","20/09/2024","04/10/2024","Hemiptera_7524",2761,0.716584479626265
"o","Botanical Garden","PUF_BOT_10","20/09/2024","04/10/2024",NA,666,0.1728523228653
"o","Botanical Garden","PUF_BOT_10","20/09/2024","04/10/2024","Artiodactyla_91561",327,0.0848689332987283
"o","Botanical Garden","PUF_BOT_10","20/09/2024","04/10/2024","Lepidoptera_7088",81,0.0210225798079419
"o","Botanical Garden","PUF_BOT_10","20/09/2024","04/10/2024","Hymenoptera_7399",18,0.00467168440176486
"o","Boucherville","PUF_BOU_01","27/05/2024","10/06/2024",NA,218,0.865079365079365
"o","Boucherville","PUF_BOU_01","27/05/2024","10/06/2024","Hemiptera_7524",23,0.0912698412698413
"o","Boucherville","PUF_BOU_01","27/05/2024","10/06/2024","Diptera_7147",9,0.0357142857142857
"o","Boucherville","PUF_BOU_01","27/05/2024","10/06/2024","Primates_9443",2,0.00793650793650794
"o","Boucherville","PUF_BOU_02","10/06/2024","24/06/2024","Symphypleona_79705",401,0.379734848484849
"o","Boucherville","PUF_BOU_02","10/06/2024","24/06/2024","Diptera_7147",238,0.225378787878788
"o","Boucherville","PUF_BOU_02","10/06/2024","24/06/2024",NA,192,0.181818181818182
"o","Boucherville","PUF_BOU_02","10/06/2024","24/06/2024","Sarcoptiformes_83137",76,0.071969696969697
"o","Boucherville","PUF_BOU_02","10/06/2024","24/06/2024","Hemiptera_7524",51,0.0482954545454545
"o","Boucherville","PUF_BOU_02","10/06/2024","24/06/2024","Primates_9443",34,0.0321969696969697
"o","Boucherville","PUF_BOU_02","10/06/2024","24/06/2024","Coleoptera_7041",24,0.0227272727272727
"o","Boucherville","PUF_BOU_02","10/06/2024","24/06/2024","Lepidoptera_7088",21,0.0198863636363636
"o","Boucherville","PUF_BOU_02","10/06/2024","24/06/2024","Trombidiformes_83136",9,0.00852272727272727
"o","Boucherville","PUF_BOU_02","10/06/2024","24/06/2024","Rodentia_9989",8,0.00757575757575758
"o","Boucherville","PUF_BOU_02","10/06/2024","24/06/2024","Hymenoptera_7399",2,0.00189393939393939
"o","Boucherville","PUF_BOU_03","24/06/2024","08/07/2024","Symphypleona_79705",275,0.428348909657321
"o","Boucherville","PUF_BOU_03","24/06/2024","08/07/2024","Hemiptera_7524",175,0.272585669781931
"o","Boucherville","PUF_BOU_03","24/06/2024","08/07/2024",NA,79,0.123052959501558
"o","Boucherville","PUF_BOU_03","24/06/2024","08/07/2024","Artiodactyla_91561",57,0.088785046728972
"o","Boucherville","PUF_BOU_03","24/06/2024","08/07/2024","Trombidiformes_83136",32,0.0498442367601246
"o","Boucherville","PUF_BOU_03","24/06/2024","08/07/2024","Lepidoptera_7088",17,0.0264797507788162
"o","Boucherville","PUF_BOU_03","24/06/2024","08/07/2024","Orthoptera_6993",7,0.0109034267912773
"o","Boucherville","PUF_BOU_04","08/07/2024","22/07/2024","Hemiptera_7524",343,0.583333333333333
"o","Boucherville","PUF_BOU_04","08/07/2024","22/07/2024",NA,92,0.156462585034014
"o","Boucherville","PUF_BOU_04","08/07/2024","22/07/2024","Diptera_7147",45,0.076530612244898
"o","Boucherville","PUF_BOU_04","08/07/2024","22/07/2024","Hymenoptera_7399",33,0.0561224489795918
"o","Boucherville","PUF_BOU_04","08/07/2024","22/07/2024","Orthoptera_6993",32,0.054421768707483
"o","Boucherville","PUF_BOU_04","08/07/2024","22/07/2024","Lepidoptera_7088",24,0.0408163265306122
"o","Boucherville","PUF_BOU_04","08/07/2024","22/07/2024","Coleoptera_7041",7,0.0119047619047619
"o","Boucherville","PUF_BOU_04","08/07/2024","22/07/2024","Symphypleona_79705",5,0.00850340136054422
"o","Boucherville","PUF_BOU_04","08/07/2024","22/07/2024","Primates_9443",4,0.00680272108843537
"o","Boucherville","PUF_BOU_04","08/07/2024","22/07/2024","Artiodactyla_91561",3,0.00510204081632653
"o","Boucherville","PUF_BOU_05","22/07/2024","05/08/2024","Hemiptera_7524",2011,0.822494887525562
"o","Boucherville","PUF_BOU_05","22/07/2024","05/08/2024",NA,223,0.0912065439672802
"o","Boucherville","PUF_BOU_05","22/07/2024","05/08/2024","Diptera_7147",102,0.0417177914110429
"o","Boucherville","PUF_BOU_05","22/07/2024","05/08/2024","Mesostigmata_34634",34,0.0139059304703476
"o","Boucherville","PUF_BOU_05","22/07/2024","05/08/2024","Hymenoptera_7399",20,0.0081799591002045
"o","Boucherville","PUF_BOU_05","22/07/2024","05/08/2024","Coleoptera_7041",19,0.00777096114519427
"o","Boucherville","PUF_BOU_05","22/07/2024","05/08/2024","Trombidiformes_83136",19,0.00777096114519427
"o","Boucherville","PUF_BOU_05","22/07/2024","05/08/2024","Lepidoptera_7088",17,0.00695296523517382
"o","Boucherville","PUF_BOU_06","05/08/2024","19/08/2024","Hemiptera_7524",566,0.66903073286052
"o","Boucherville","PUF_BOU_06","05/08/2024","19/08/2024",NA,159,0.187943262411348
"o","Boucherville","PUF_BOU_06","05/08/2024","19/08/2024","Lepidoptera_7088",35,0.041371158392435
"o","Boucherville","PUF_BOU_06","05/08/2024","19/08/2024","Anostraca_6659",30,0.0354609929078014
"o","Boucherville","PUF_BOU_06","05/08/2024","19/08/2024","Odonata_6961",18,0.0212765957446809
"o","Boucherville","PUF_BOU_06","05/08/2024","19/08/2024","Hymenoptera_7399",13,0.0153664302600473
"o","Boucherville","PUF_BOU_06","05/08/2024","19/08/2024","Trombidiformes_83136",12,0.0141843971631206
"o","Boucherville","PUF_BOU_06","05/08/2024","19/08/2024","Diptera_7147",8,0.00945626477541371
"o","Boucherville","PUF_BOU_06","05/08/2024","19/08/2024","Symphypleona_79705",5,0.00591016548463357
"o","Boucherville","PUF_BOU_07","19/08/2024","02/09/2024",NA,112,0.343558282208589
"o","Boucherville","PUF_BOU_07","19/08/2024","02/09/2024","Hemiptera_7524",101,0.309815950920245
"o","Boucherville","PUF_BOU_07","19/08/2024","02/09/2024","Artiodactyla_91561",60,0.184049079754601
"o","Boucherville","PUF_BOU_07","19/08/2024","02/09/2024","Symphypleona_79705",53,0.162576687116564
"o","Boucherville","PUF_BOU_08","02/09/2024","16/09/2024","Hemiptera_7524",1740,0.779569892473118
"o","Boucherville","PUF_BOU_08","02/09/2024","16/09/2024",NA,378,0.169354838709677
"o","Boucherville","PUF_BOU_08","02/09/2024","16/09/2024","Rodentia_9989",32,0.014336917562724
"o","Boucherville","PUF_BOU_08","02/09/2024","16/09/2024","Diptera_7147",30,0.0134408602150538
"o","Boucherville","PUF_BOU_08","02/09/2024","16/09/2024","Hymenoptera_7399",30,0.0134408602150538
"o","Boucherville","PUF_BOU_08","02/09/2024","16/09/2024","Lepidoptera_7088",22,0.00985663082437276
"o","Boucherville","PUF_BOU_09","16/09/2024","30/09/2024","Hemiptera_7524",1259,0.699833240689272
"o","Boucherville","PUF_BOU_09","16/09/2024","30/09/2024",NA,293,0.162868260144525
"o","Boucherville","PUF_BOU_09","16/09/2024","30/09/2024","Trombidiformes_83136",115,0.0639244024458032
"o","Boucherville","PUF_BOU_09","16/09/2024","30/09/2024","Primates_9443",65,0.0361311839911062
"o","Boucherville","PUF_BOU_09","16/09/2024","30/09/2024","Rodentia_9989",21,0.0116731517509728
"o","Boucherville","PUF_BOU_09","16/09/2024","30/09/2024","Coleoptera_7041",19,0.0105614230127849
"o","Boucherville","PUF_BOU_09","16/09/2024","30/09/2024","Lepidoptera_7088",17,0.009449694274597
"o","Boucherville","PUF_BOU_09","16/09/2024","30/09/2024","Stylommatophora_6527",10,0.00555864369093941
"o","IPEX","PUF_IPEX_01","15/05/2024","29/05/2024","Hemiptera_7524",48,0.428571428571429
"o","IPEX","PUF_IPEX_01","15/05/2024","29/05/2024",NA,32,0.285714285714286
"o","IPEX","PUF_IPEX_01","15/05/2024","29/05/2024","Artiodactyla_91561",21,0.1875
"o","IPEX","PUF_IPEX_01","15/05/2024","29/05/2024","Primates_9443",7,0.0625
"o","IPEX","PUF_IPEX_01","15/05/2024","29/05/2024","Trombidiformes_83136",3,0.0267857142857143
"o","IPEX","PUF_IPEX_01","15/05/2024","29/05/2024","Lepidoptera_7088",1,0.00892857142857143
"o","IPEX","PUF_IPEX_02","29/05/2024","12/06/2024",NA,1179,0.66497461928934
"o","IPEX","PUF_IPEX_02","29/05/2024","12/06/2024","Hemiptera_7524",177,0.0998307952622673
"o","IPEX","PUF_IPEX_02","29/05/2024","12/06/2024","Trombidiformes_83136",164,0.0924985899605189
"o","IPEX","PUF_IPEX_02","29/05/2024","12/06/2024","Diptera_7147",143,0.0806542583192329
"o","IPEX","PUF_IPEX_02","29/05/2024","12/06/2024","Hymenoptera_7399",59,0.0332769317540891
"o","IPEX","PUF_IPEX_02","29/05/2024","12/06/2024","Coleoptera_7041",23,0.0129723632261703
"o","IPEX","PUF_IPEX_02","29/05/2024","12/06/2024","Lepidoptera_7088",14,0.00789622109419064
"o","IPEX","PUF_IPEX_02","29/05/2024","12/06/2024","Primates_9443",7,0.00394811054709532
"o","IPEX","PUF_IPEX_02","29/05/2024","12/06/2024","Symphypleona_79705",7,0.00394811054709532
"o","IPEX","PUF_IPEX_03","12/06/2024","26/06/2024","Araneae_6893",9871,0.874933522425102
"o","IPEX","PUF_IPEX_03","12/06/2024","26/06/2024",NA,710,0.0629321042368374
"o","IPEX","PUF_IPEX_03","12/06/2024","26/06/2024","Hemiptera_7524",357,0.0316433256514802
"o","IPEX","PUF_IPEX_03","12/06/2024","26/06/2024","Trombidiformes_83136",96,0.00850912958695267
"o","IPEX","PUF_IPEX_03","12/06/2024","26/06/2024","Lepidoptera_7088",73,0.00647048395674526
"o","IPEX","PUF_IPEX_03","12/06/2024","26/06/2024","Symphypleona_79705",73,0.00647048395674526
"o","IPEX","PUF_IPEX_03","12/06/2024","26/06/2024","Artiodactyla_91561",52,0.00460911185959936
"o","IPEX","PUF_IPEX_03","12/06/2024","26/06/2024","Mesostigmata_34634",17,0.00150682503102287
"o","IPEX","PUF_IPEX_03","12/06/2024","26/06/2024","Coleoptera_7041",13,0.00115227796489984
"o","IPEX","PUF_IPEX_03","12/06/2024","26/06/2024","Diplostraca_84337",12,0.00106364119836908
"o","IPEX","PUF_IPEX_03","12/06/2024","26/06/2024","Primates_9443",8,0.000709094132246056
"o","IPEX","PUF_IPEX_04","26/06/2024","10/07/2024","Hemiptera_7524",1052,0.529707955689829
"o","IPEX","PUF_IPEX_04","26/06/2024","10/07/2024",NA,405,0.20392749244713
"o","IPEX","PUF_IPEX_04","26/06/2024","10/07/2024","Trombidiformes_83136",258,0.129909365558912
"o","IPEX","PUF_IPEX_04","26/06/2024","10/07/2024","Lepidoptera_7088",138,0.0694864048338369
"o","IPEX","PUF_IPEX_04","26/06/2024","10/07/2024","Artiodactyla_91561",48,0.0241691842900302
"o","IPEX","PUF_IPEX_04","26/06/2024","10/07/2024","Hymenoptera_7399",27,0.013595166163142
"o","IPEX","PUF_IPEX_04","26/06/2024","10/07/2024","Sarcoptiformes_83137",27,0.013595166163142
"o","IPEX","PUF_IPEX_04","26/06/2024","10/07/2024","Rodentia_9989",22,0.0110775427995972
"o","IPEX","PUF_IPEX_04","26/06/2024","10/07/2024","Primates_9443",9,0.00453172205438067
"o","IPEX","PUF_IPEX_05","10/07/2024","24/07/2024","Hemiptera_7524",3919,0.685020101380877
"o","IPEX","PUF_IPEX_05","10/07/2024","24/07/2024","Trombidiformes_83136",1059,0.18510749868904
"o","IPEX","PUF_IPEX_05","10/07/2024","24/07/2024",NA,470,0.0821534696731341
"o","IPEX","PUF_IPEX_05","10/07/2024","24/07/2024","Symphypleona_79705",121,0.0211501485754239
"o","IPEX","PUF_IPEX_05","10/07/2024","24/07/2024","Hymenoptera_7399",51,0.00891452543261667
"o","IPEX","PUF_IPEX_05","10/07/2024","24/07/2024","Primates_9443",49,0.00856493619996504
"o","IPEX","PUF_IPEX_05","10/07/2024","24/07/2024","Trichoptera_30263",27,0.00471945464079706
"o","IPEX","PUF_IPEX_05","10/07/2024","24/07/2024","Odonata_6961",13,0.00227233001223562
"o","IPEX","PUF_IPEX_05","10/07/2024","24/07/2024","Stylommatophora_6527",12,0.00209753539590981
"o","IPEX","PUF_IPEX_06","24/07/2024","07/08/2024","Hemiptera_7524",824,0.802336903602726
"o","IPEX","PUF_IPEX_06","24/07/2024","07/08/2024",NA,179,0.17429406037001
"o","IPEX","PUF_IPEX_06","24/07/2024","07/08/2024","Lepidoptera_7088",18,0.0175267770204479
"o","IPEX","PUF_IPEX_06","24/07/2024","07/08/2024","Hymenoptera_7399",6,0.00584225900681597
"o","IPEX","PUF_IPEX_07","07/08/2024","21/08/2024","Hemiptera_7524",1144,0.661271676300578
"o","IPEX","PUF_IPEX_07","07/08/2024","21/08/2024",NA,420,0.242774566473988
"o","IPEX","PUF_IPEX_07","07/08/2024","21/08/2024","Hymenoptera_7399",83,0.0479768786127168
"o","IPEX","PUF_IPEX_07","07/08/2024","21/08/2024","Lepidoptera_7088",53,0.030635838150289
"o","IPEX","PUF_IPEX_07","07/08/2024","21/08/2024","Rodentia_9989",10,0.00578034682080925
"o","IPEX","PUF_IPEX_07","07/08/2024","21/08/2024","Diptera_7147",9,0.00520231213872832
"o","IPEX","PUF_IPEX_07","07/08/2024","21/08/2024","Trombidiformes_83136",6,0.00346820809248555
"o","IPEX","PUF_IPEX_07","07/08/2024","21/08/2024","Primates_9443",5,0.00289017341040462
"o","IPEX","PUF_IPEX_08","21/08/2024","04/09/2024","Hemiptera_7524",1493,0.635589612601107
"o","IPEX","PUF_IPEX_08","21/08/2024","04/09/2024",NA,696,0.296296296296296
"o","IPEX","PUF_IPEX_08","21/08/2024","04/09/2024","Artiodactyla_91561",70,0.0297999148573861
"o","IPEX","PUF_IPEX_08","21/08/2024","04/09/2024","Diptera_7147",58,0.0246913580246914
"o","IPEX","PUF_IPEX_08","21/08/2024","04/09/2024","Primates_9443",17,0.00723712217965092
"o","IPEX","PUF_IPEX_08","21/08/2024","04/09/2024","Hymenoptera_7399",15,0.00638569604086846
"o","IPEX","PUF_IPEX_09","04/09/2024","18/09/2024","Hemiptera_7524",1006,0.876306620209059
"o","IPEX","PUF_IPEX_09","04/09/2024","18/09/2024",NA,111,0.0966898954703833
"o","IPEX","PUF_IPEX_09","04/09/2024","18/09/2024","Lepidoptera_7088",31,0.0270034843205575
"o","IPEX","PUF_IPEX_10","18/09/2024","02/10/2024","Hemiptera_7524",2749,0.638708178438662
"o","IPEX","PUF_IPEX_10","18/09/2024","02/10/2024",NA,660,0.153345724907063
"o","IPEX","PUF_IPEX_10","18/09/2024","02/10/2024","Psocoptera_30259",574,0.133364312267658
"o","IPEX","PUF_IPEX_10","18/09/2024","02/10/2024","Lepidoptera_7088",184,0.0427509293680297
"o","IPEX","PUF_IPEX_10","18/09/2024","02/10/2024","Diptera_7147",83,0.0192843866171004
"o","IPEX","PUF_IPEX_10","18/09/2024","02/10/2024","Hymenoptera_7399",37,0.00859665427509294
"o","IPEX","PUF_IPEX_10","18/09/2024","02/10/2024","Julida_41448",17,0.00394981412639405
"o","Jean-Drapeau","PUF_JD_01","22/05/2024","05/06/2024","Lepidoptera_7088",6095,0.684831460674157
"o","Jean-Drapeau","PUF_JD_01","22/05/2024","05/06/2024","Trombidiformes_83136",1516,0.170337078651685
"o","Jean-Drapeau","PUF_JD_01","22/05/2024","05/06/2024",NA,850,0.0955056179775281
"o","Jean-Drapeau","PUF_JD_01","22/05/2024","05/06/2024","Mesostigmata_34634",114,0.0128089887640449
"o","Jean-Drapeau","PUF_JD_01","22/05/2024","05/06/2024","Diptera_7147",105,0.0117977528089888
"o","Jean-Drapeau","PUF_JD_01","22/05/2024","05/06/2024","Hemiptera_7524",84,0.00943820224719101
"o","Jean-Drapeau","PUF_JD_01","22/05/2024","05/06/2024","Araneae_6893",76,0.00853932584269663
"o","Jean-Drapeau","PUF_JD_01","22/05/2024","05/06/2024","Hymenoptera_7399",34,0.00382022471910112
"o","Jean-Drapeau","PUF_JD_01","22/05/2024","05/06/2024","Ephemeroptera_30073",13,0.00146067415730337
"o","Jean-Drapeau","PUF_JD_01","22/05/2024","05/06/2024","Primates_9443",13,0.00146067415730337
"o","Jean-Drapeau","PUF_JD_02","05/06/2024","19/06/2024","Lepidoptera_7088",13685,0.965363995485327
"o","Jean-Drapeau","PUF_JD_02","05/06/2024","19/06/2024",NA,264,0.0186230248306998
"o","Jean-Drapeau","PUF_JD_02","05/06/2024","19/06/2024","Trichoptera_30263",140,0.00987584650112867
"o","Jean-Drapeau","PUF_JD_02","05/06/2024","19/06/2024","Araneae_6893",41,0.00289221218961625
"o","Jean-Drapeau","PUF_JD_02","05/06/2024","19/06/2024","Trombidiformes_83136",19,0.0013402934537246
"o","Jean-Drapeau","PUF_JD_02","05/06/2024","19/06/2024","Passeriformes_9126",10,0.000705417607223476
"o","Jean-Drapeau","PUF_JD_02","05/06/2024","19/06/2024","Isopoda_29979",9,0.000634875846501129
"o","Jean-Drapeau","PUF_JD_02","05/06/2024","19/06/2024","Diptera_7147",8,0.000564334085778781
"o","Jean-Drapeau","PUF_JD_03","19/06/2024","03/07/2024","Hemiptera_7524",452,0.447082096933729
"o","Jean-Drapeau","PUF_JD_03","19/06/2024","03/07/2024",NA,163,0.161226508407517
"o","Jean-Drapeau","PUF_JD_03","19/06/2024","03/07/2024","Diptera_7147",124,0.122650840751731
"o","Jean-Drapeau","PUF_JD_03","19/06/2024","03/07/2024","Primates_9443",100,0.0989119683481701
"o","Jean-Drapeau","PUF_JD_03","19/06/2024","03/07/2024","Lepidoptera_7088",84,0.0830860534124629
"o","Jean-Drapeau","PUF_JD_03","19/06/2024","03/07/2024","Trombidiformes_83136",40,0.039564787339268
"o","Jean-Drapeau","PUF_JD_03","19/06/2024","03/07/2024","Neuroptera_7516",31,0.0306627101879327
"o","Jean-Drapeau","PUF_JD_03","19/06/2024","03/07/2024","Hymenoptera_7399",17,0.0168150346191889
"o","Jean-Drapeau","PUF_JD_04","03/07/2024","17/07/2024","Hemiptera_7524",996,0.604368932038835
"o","Jean-Drapeau","PUF_JD_04","03/07/2024","17/07/2024","Artiodactyla_91561",217,0.131674757281553
"o","Jean-Drapeau","PUF_JD_04","03/07/2024","17/07/2024","Araneae_6893",153,0.0928398058252427
"o","Jean-Drapeau","PUF_JD_04","03/07/2024","17/07/2024","Lepidoptera_7088",149,0.0904126213592233
"o","Jean-Drapeau","PUF_JD_04","03/07/2024","17/07/2024",NA,105,0.0637135922330097
"o","Jean-Drapeau","PUF_JD_04","03/07/2024","17/07/2024","Hymenoptera_7399",16,0.00970873786407767
"o","Jean-Drapeau","PUF_JD_04","03/07/2024","17/07/2024","Primates_9443",7,0.00424757281553398
"o","Jean-Drapeau","PUF_JD_04","03/07/2024","17/07/2024","Coleoptera_7041",5,0.00303398058252427
"o","Jean-Drapeau","PUF_JD_05","17/07/2024","31/07/2024","Araneae_6893",1707,0.407107083233961
"o","Jean-Drapeau","PUF_JD_05","17/07/2024","31/07/2024","Hemiptera_7524",1475,0.35177677080849
"o","Jean-Drapeau","PUF_JD_05","17/07/2024","31/07/2024","Lepidoptera_7088",297,0.0708323396136418
"o","Jean-Drapeau","PUF_JD_05","17/07/2024","31/07/2024","Diptera_7147",267,0.063677557834486
"o","Jean-Drapeau","PUF_JD_05","17/07/2024","31/07/2024",NA,147,0.0350584307178631
"o","Jean-Drapeau","PUF_JD_05","17/07/2024","31/07/2024","Trombidiformes_83136",129,0.0307655616503697
"o","Jean-Drapeau","PUF_JD_05","17/07/2024","31/07/2024","Anostraca_6659",45,0.0107321726687336
"o","Jean-Drapeau","PUF_JD_05","17/07/2024","31/07/2024","Artiodactyla_91561",45,0.0107321726687336
"o","Jean-Drapeau","PUF_JD_05","17/07/2024","31/07/2024","Coleoptera_7041",38,0.0090627235869306
"o","Jean-Drapeau","PUF_JD_05","17/07/2024","31/07/2024","Hymenoptera_7399",32,0.00763176723109945
"o","Jean-Drapeau","PUF_JD_05","17/07/2024","31/07/2024","Primates_9443",11,0.00262341998569044
"o","Jean-Drapeau","PUF_JD_06","31/07/2024","14/08/2024","Hemiptera_7524",3559,0.899646107178969
"o","Jean-Drapeau","PUF_JD_06","31/07/2024","14/08/2024","Araneae_6893",119,0.0300808897876643
"o","Jean-Drapeau","PUF_JD_06","31/07/2024","14/08/2024",NA,97,0.0245197168857432
"o","Jean-Drapeau","PUF_JD_06","31/07/2024","14/08/2024","Diptera_7147",85,0.0214863498483316
"o","Jean-Drapeau","PUF_JD_06","31/07/2024","14/08/2024","Hymenoptera_7399",47,0.0118806875631951
"o","Jean-Drapeau","PUF_JD_06","31/07/2024","14/08/2024","Lepidoptera_7088",38,0.0096056622851365
"o","Jean-Drapeau","PUF_JD_06","31/07/2024","14/08/2024","Trombidiformes_83136",11,0.00278058645096057
"o","Jean-Drapeau","PUF_JD_07","14/08/2024","28/08/2024","Hemiptera_7524",2445,0.539854272466328
"o","Jean-Drapeau","PUF_JD_07","14/08/2024","28/08/2024","Coleoptera_7041",867,0.19143298741444
"o","Jean-Drapeau","PUF_JD_07","14/08/2024","28/08/2024","Trichoptera_30263",592,0.130713181717819
"o","Jean-Drapeau","PUF_JD_07","14/08/2024","28/08/2024",NA,337,0.074409361890042
"o","Jean-Drapeau","PUF_JD_07","14/08/2024","28/08/2024","Trombidiformes_83136",95,0.0209759328770148
"o","Jean-Drapeau","PUF_JD_07","14/08/2024","28/08/2024","Hymenoptera_7399",64,0.0141311547803047
"o","Jean-Drapeau","PUF_JD_07","14/08/2024","28/08/2024","Araneae_6893",53,0.0117023625524398
"o","Jean-Drapeau","PUF_JD_07","14/08/2024","28/08/2024","Lepidoptera_7088",53,0.0117023625524398
"o","Jean-Drapeau","PUF_JD_07","14/08/2024","28/08/2024","Symphypleona_79705",23,0.005078383749172
"o","Jean-Drapeau","PUF_JD_08","28/08/2024","11/09/2024","Araneae_6893",8581,0.984398302168177
"o","Jean-Drapeau","PUF_JD_08","28/08/2024","11/09/2024","Hemiptera_7524",115,0.0131926121372032
"o","Jean-Drapeau","PUF_JD_08","28/08/2024","11/09/2024",NA,15,0.00172077549615693
"o","Jean-Drapeau","PUF_JD_08","28/08/2024","11/09/2024","Trombidiformes_83136",6,0.000688310198462774
"o","Jean-Drapeau","PUF_JD_09","11/09/2024","25/09/2024","Hemiptera_7524",746,0.617038875103391
"o","Jean-Drapeau","PUF_JD_09","11/09/2024","25/09/2024","Lepidoptera_7088",227,0.187758478081059
"o","Jean-Drapeau","PUF_JD_09","11/09/2024","25/09/2024",NA,101,0.0835401157981803
"o","Jean-Drapeau","PUF_JD_09","11/09/2024","25/09/2024","Neuroptera_7516",69,0.0570719602977667
"o","Jean-Drapeau","PUF_JD_09","11/09/2024","25/09/2024","Diptera_7147",34,0.0281224152191894
"o","Jean-Drapeau","PUF_JD_09","11/09/2024","25/09/2024","Araneae_6893",20,0.0165425971877585
"o","Jean-Drapeau","PUF_JD_09","11/09/2024","25/09/2024","Artiodactyla_91561",9,0.00744416873449132
"o","Jean-Drapeau","PUF_JD_09","11/09/2024","25/09/2024","Hymenoptera_7399",3,0.00248138957816377
"o","Jean-Drapeau","PUF_JD_10","25/09/2024","09/10/2024","Hemiptera_7524",7699,0.891397475975454
"o","Jean-Drapeau","PUF_JD_10","25/09/2024","09/10/2024","Araneae_6893",261,0.0302188259812435
"o","Jean-Drapeau","PUF_JD_10","25/09/2024","09/10/2024","Diptera_7147",243,0.0281347690170198
"o","Jean-Drapeau","PUF_JD_10","25/09/2024","09/10/2024",NA,171,0.019798541160125
"o","Jean-Drapeau","PUF_JD_10","25/09/2024","09/10/2024","Lepidoptera_7088",96,0.0111149704758597
"o","Jean-Drapeau","PUF_JD_10","25/09/2024","09/10/2024","Artiodactyla_91561",67,0.0077573231446104
"o","Jean-Drapeau","PUF_JD_10","25/09/2024","09/10/2024","Trichoptera_30263",34,0.00393655204353363
"o","Jean-Drapeau","PUF_JD_10","25/09/2024","09/10/2024","Dermaptera_27434",23,0.00266296167650805
