# Constructed from biom file
#OTU ID	PUF-IPEX-3	PUF-BOU-7	PUF-MBO-4	PUF-BOT-3	CTRL-neg-extraction-PUF	PUF-BOT-10	PUF-JD-10	PUF-IPEX-1	PUF-IPEX-8	PUF-JD14
501fafaee6092a370c3ac12cef546d67	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12458b2a0937bbde973d321eebd537dd	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0
0defe652e22096a2ebe5ee2a18d13a11	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b4973746d688a7879255e08741b614fc	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0
a7c7a4669f8293e27f4200221bc4f1fe	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18afda2e4c3b03e088538500a42aa706	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	85.0	0.0
f4008cd280125b58d6af250ecc4a334f	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ed23d1eb03a8316576fb21c7fd58d300	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21e486e5b0390082e16f41592cd6db47	0.0	5.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0
772e7735929f1c930c6f49b34f2f2409	0.0	4.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0
b4433eea6405e0b4ecb38ba60c441b1e	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7f48dc9359c231e277df72620d99807f	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0
922c407078b43f634da20b2e149c57c5	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	175.0	0.0
48583a3c2ba12a2dfd5d6837130d2a15	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
feaf7faf41e9503a6fcb711db0c7cab9	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3b8ad135a622199c069ac61ab049a60c	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92.0
a1f6d38048d4358acff81fd1db53a7ec	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
d6626a1d124518b308f9a8879b48cdbf	0.0	2.0	31.0	0.0	0.0	0.0	39.0	4.0	38.0	0.0
5bb70078448d859b011a6379391bcb93	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
a3727e4d12abc4f5289682fe42cc7bd2	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2ea69a52787ca94235c0254cc906181a	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0
d78e5bed03a0bda042c83e3c9fb25d5d	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15b4175fc70318c16bd98b81789fb503	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3a9ae45873c7366fe9fba2716528e66f	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0d731af85f97ab75b5d28243bdd01132	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
07a9f5e32ac4762641afde0433b69f0c	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
955870e1f6c197fd56b1459fbdb9d6e4	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
2990b479531dab98b2ee98b0cd92830e	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
162c0aaffc51a84a33e7cecf2faaf142	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0787d978abfa88c097c3de9462f7462a	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9a184a277500e89fab955df17e7e90a6	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ebb741aa939cf0ff9c24f2b444315bc1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e1d0932f213824b2d9ecfeb5490ff38b	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b90001e8a7090f3ed2627212a8297b07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2d56ca9170357308434839a7c26354e6	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5b71082d495996af8e4e7cd315d0d81d	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66db9876ac49abef001e3dd5d7660a55	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
893a317ff25f3be600989440e8428424	0.0	1.0	99.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dd004fd11cc15d6ac4d910babab4d164	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a2b412dd5a3f8ad16a3ce4086aef3f02	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9595367b75e7177c09d5621a5f19699e	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b32144e211844d47af6b077a37974bcb	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a656f5998d4fbda0b61410aaf57a01e0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
4ea60c8f763e1ce1bbc11db709cbaadb	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
