# Constructed from biom file
#OTU ID	PUF-IPEX-3	PUF-BOU-7	PUF-MBO-4	PUF-BOT-3	CTRL-neg-extraction-PUF	PUF-BOT-10	PUF-JD-10	PUF-IPEX-1	ctrl-PCR-neg-PUF	PUF-IPEX-8	PUF-JD14
2d7f410d7632419941be3fb8f00b1617	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48d7d700c4acfe390abe5dd4f306f200	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6736c0085d1473d02c84bc9bc7ca4c6f	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
445ec7540dded362cacf3f29de5417d0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
628565436c7031cfe1e6886e95a45e07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3da31ec027af57f01420a41c8cafd851	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1305f6af9c67c9df060904a2f7f3b652	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b276b372fd0e7c5507d390b851eeacc4	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
718acd4fe2fe005bf5a558b081b33752	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
537c1cbbbf0cd94f59e6616e090f51f7	0.0	99.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f7718bbdbd503a21d2692b3b333490cb	0.0	90.0	0.0	0.0	0.0	0.0	430.0	0.0	0.0	4757.0	0.0
000bd972d687c52e8b047ae9b1ab4087	0.0	87.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
afb94828a83235f617d67b54fe89fe79	0.0	69.0	0.0	0.0	0.0	644.0	21026.0	0.0	0.0	592.0	0.0
c188bae2ea531ea23b6e9697d793e886	0.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42a334b44b84641c69386150c7cde441	0.0	53.0	324.0	0.0	0.0	0.0	0.0	22.0	0.0	304.0	0.0
5580961b9a41be03abce5562553ec49c	0.0	50.0	352.0	0.0	0.0	184.0	17.0	0.0	0.0	23.0	3.0
ae467d204456103bc0262e65b5710bf3	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24e6afde065c6d5c729886e1ee63f7ad	0.0	40.0	0.0	0.0	0.0	0.0	402.0	0.0	0.0	0.0	0.0
2afb061e0ca58eb4eeec07e8e46746ae	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e1075be938bdad2c9af1b215f6c68944	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a4ce6cfe96b9ce0ad304803934790435	0.0	27.0	0.0	0.0	0.0	0.0	58.0	0.0	0.0	0.0	0.0
18afda2e4c3b03e088538500a42aa706	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	212.0	0.0
b3a298b6b16a5d32bd1ba8c64c3d64d7	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
53c25c4a89ee297fa37b9730f7a61d55	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e07e46d7aafd4deecdc6327a714c759c	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	125.0	8.0
8a5b522cd0043aaa3825c3c09e12a89a	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
202e53dd32a0e7b3fcb0945dd40b5e51	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	329.0
7ef585184d09a2e4635d0aeeada52a46	0.0	22.0	0.0	0.0	0.0	0.0	91.0	0.0	0.0	0.0	84.0
c684f602961d1fa707824757cb55af21	0.0	21.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	192.0	0.0
661dd3221faca2cc45ae8c60bcb085f7	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0defe652e22096a2ebe5ee2a18d13a11	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
682e474f59d9bac506d92693a4feb45c	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
00d61d9aad5b9f0844db4f5ed7b5467e	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
889a6b737cf3e3064c4dda7818ee1d9e	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ed23d1eb03a8316576fb21c7fd58d300	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c38372039005405c2e6443c3d3488d49	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
332d4393db73c7427984790777e06dd6	0.0	14.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0
a7c7a4669f8293e27f4200221bc4f1fe	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b995f264804c2f7319c94d04ee09ac5b	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48583a3c2ba12a2dfd5d6837130d2a15	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f4008cd280125b58d6af250ecc4a334f	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
772e7735929f1c930c6f49b34f2f2409	0.0	10.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0
501fafaee6092a370c3ac12cef546d67	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2f13f121577313e78366e6a1423c94fb	0.0	10.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
12458b2a0937bbde973d321eebd537dd	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0
21e486e5b0390082e16f41592cd6db47	0.0	10.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0
b4433eea6405e0b4ecb38ba60c441b1e	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7f48dc9359c231e277df72620d99807f	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0
b4973746d688a7879255e08741b614fc	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87.0
5aed11ba544c173021f3e6b6409a1d21	0.0	8.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	34.0	0.0
8bca8da2e780f4ec5677df7b2641d966	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15b4175fc70318c16bd98b81789fb503	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
162c0aaffc51a84a33e7cecf2faaf142	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
955870e1f6c197fd56b1459fbdb9d6e4	0.0	6.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0
922c407078b43f634da20b2e149c57c5	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	372.0	0.0
e8c56f7eeef3445ca5c2c5c949d89969	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a3727e4d12abc4f5289682fe42cc7bd2	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3b8ad135a622199c069ac61ab049a60c	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	195.0
2ea69a52787ca94235c0254cc906181a	0.0	5.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	34.0	0.0
71060e0e19364fe70da1ae4e48915aaa	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
069f3891cbf4474871c6649b0e5bfe21	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cdae3df2260b66d0acaaa2f9fb3db543	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9120a8bbdc5d8261589ee9e90f0509a9	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	114.0	0.0
d6626a1d124518b308f9a8879b48cdbf	0.0	4.0	69.0	0.0	0.0	0.0	126.0	11.0	0.0	109.0	0.0
a414d859a207a04a7fd4af3091151d39	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9fe1c702458193e49887d52ce314a594	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
feaf7faf41e9503a6fcb711db0c7cab9	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
76d7150fb56e1f358156278a3d041325	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7acfc4bad1b5d80dcc41aa7cd83958e3	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c1b05b58063b2a2ce034c9b37a2afa7a	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c53562ee5060ac846f587c2ee526a4aa	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5ab7268017da5670dbd82446d10af8b6	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44c742562f83b0f05b2309944a966603	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a656f5998d4fbda0b61410aaf57a01e0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
893a317ff25f3be600989440e8428424	0.0	2.0	260.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8a35f631bda730286c0cc8026728f7d2	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
757ecae2e601e8cb8f983ac712833b60	0.0	2.0	987.0	0.0	0.0	0.0	0.0	0.0	0.0	177.0	0.0
855c2fab8cc20bbb6ccd9f90e7c5baff	0.0	2.0	2151.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0
9f953ed31e6ee59f86bc220157b8cfe6	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e984cbe62195b05152601586e08be54e	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b5c5f3673c4c22aceba1e1bceb36e295	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
00e604d2793df2a8a1c65a6cd34d9692	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cfcaeca651274535c2d397b09257b18a	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d898aac8b1905cc4a3afbba18d14c8cb	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ecf7f9c7f40598b393751dc4c2e4a376	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
96a2ca12e55abcc9577bcd54e6debad3	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	236.0	0.0
91d781e07eddea292d49e02619e1006b	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
219e8298a307a8673b3cd90fd4ba93c5	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d9b5590a58902cec1fcff4aa4b285ec7	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f77c2cb1a4a0513f95fe8cf198be5e49	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c0aae39e3ffb27e1b987022100166e91	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2990b479531dab98b2ee98b0cd92830e	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e3d353cf0bfdb336c166da561ed1ab29	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b0c55a666e8ed92611b34fe436340345	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ad09f8e3168c77c41aeab73d3561259a	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0787d978abfa88c097c3de9462f7462a	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1d233ac32363e0fceac1e98b53f73d4d	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3fde77e5c8135249d3650308188b057c	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4227679e3adc58ea50d9c867420b8bf5	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d91793b591fa0a388ddcd68bbcc75edf	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
794e58e6546c54c2f0a10efcce968cae	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4eb7c2332b3ded94e4402ecaa91d4a49	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54dc10fd06fb878b1878dd4baad0f457	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5752ee4c3289171f000795ed0ebeaecd	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44d11da49e714bf76d41dd53b5b439f5	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
93fb7f65fec7c009b3826757c3e12bdd	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ddbd2d9cdeed73015584acdc5196f03f	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ed1effee78e44f62d3bdd6ec2160ebb7	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54d81456c047b1c22bc0159640690ca9	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8b76e167e34ddafd1f4f390aff272da4	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b29bd3e5c14e0213afe786949473c0b3	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8ab70b2a3105aa3f72895baa3665c6d8	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5b71082d495996af8e4e7cd315d0d81d	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
467fab6bb3dcce469629b448c338bfa6	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5bb70078448d859b011a6379391bcb93	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0
03e72cff28c97d4307fa3961ee40589b	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b32144e211844d47af6b077a37974bcb	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e08ef4229dcfb0b11bf8a3e1131bebdc	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
113eb666ad47cc17a29e7f09efa7249f	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9900a24781ccac771464e33bc73d2df5	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b6b022142443826882554c8465659150	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24a0d1b6e38f76c98db78f938b39e6b1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6718ea9083e34a75e3ae5173502b3057	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d78e5bed03a0bda042c83e3c9fb25d5d	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fad60cec9fff3bf027dcc8c817a6a4c0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
937d32d8b30569996c449126c9aa0c79	0.0	1.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0
910b20d55f2f10b3a358227930df0428	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4fc23b0232bfc8e231b3385b07445b07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c1c69364990260725d3879bb353e1447	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
89c4ffe25acf8988f36415b353012d65	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9c60055646e4c7a5221d0670761c5bd6	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c161c5536ba3a1d6b348341a9daf127e	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8ce5eda1effbbe1f1cff48be995eb668	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
09178e6260246d26f5c3f913f7fdf00c	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0cd2b4827f358cfa21dfb5a84679749b	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a00dad55db93b72fca9e64470cbc8fcc	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e8a72db08298cdceb2d156dad2e4b0e8	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3fcc1d74ac65a68590d2fe66cb5aa58e	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
885c325bfa5e6b558139ca107c5eb07f	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b19032388a05684f63f247bf087d65e3	0.0	0.0	356.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6a6cea84fad711c9cce5a727d388e1c1	0.0	0.0	349.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0
a9649dc75c437494ef47fb5c4191b00f	0.0	0.0	265.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cc5845e4e658472e1171bcb9f1d1a812	0.0	0.0	190.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d1f498b407238a672962bbedb106f9f0	0.0	0.0	186.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0
e439522cd8251257ad5f39d1c8d30a44	0.0	0.0	161.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8c03c00ae629a80575bd794e13111cda	0.0	0.0	153.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2cd5cd2d6853681240817a74c9f7c3eb	0.0	0.0	130.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e3625b78fc7d223a7bce189dca39f019	0.0	0.0	127.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fdec9ef456c290ecd2e48ed0edbbf8f0	0.0	0.0	110.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
2a029222cecfe4e90a96a33c5aa44b0a	0.0	0.0	94.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6054764396456af05a8ec58302d41c02	0.0	0.0	92.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67264970597a212045d3be733fe2af6a	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5e61ebd95a7061ddfc13aa875f6f37bd	0.0	0.0	83.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60ed8a06138d911c61bed7f3f6fd672a	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	156.0	0.0
f9b3b9251b3d6449f80d204b83e06b36	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f5a135b3ee01e651cefb8df2cf4bd46d	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7e858d82c98de66333e5aee65fb1ebd9	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0b1248fd5015b1c1a757b8b014d559fd	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5c3c63a22a49f9fb0eae595379ee5fc5	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f8ccd76c4a26d95c82f29712d9de77c6	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c933b4d047542b0521a62e882ce5a20e	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
770b7c02db99c896c4619f41c1493bbd	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
077715d70a2a21c550d53803ecf6fe48	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eee4e68d26e5c052fc42dc6a7cc26463	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c10f34f82c183f5aa5d7b8f7643c4ea6	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
707f18cbbafd24bac2dc8a5b73526c89	0.0	0.0	12.0	0.0	0.0	0.0	0.0	10.0	0.0	16.0	0.0
b5f82054f27108fd9b9bf9526072a12e	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2e71d831c3e2a50bad88c20af0e3ff42	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
9aeb11cb1519c2635170f3e3cc0f8386	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8e524961fe46a4d885cfcc2106fff4fa	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c96fb62287a5498f5bec70eef7d69b81	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60d5308f156286454a6a20efb960e82e	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d8b29363c1ba0c41c2e8b044d3c834ac	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2fa5c3b2e82b3d157c9830bfbcccebe1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e910f0319b17cc5124bc0c69071d21f7	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bd3d1c4d78bdbb8caa5c405e85c1a659	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d8a4d8ff6267de93a7d4cd42d8360a00	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4e19c34d12a86fa8b9cb8fe94cfff1f8	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
341af6a95e627160c0924ba409bb1772	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59d2023fe2189966e109edeb26c83053	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8129518d05417012514b5f81e7d1e697	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5ce34eda3efa47792c1003015c18a5f9	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27f245f9d34ceb810bd5ccd84669395f	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6fbcc615fe725c0972511690e93ca6b9	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b74d2b12076575d901063ed300239bb2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8ccd486b7e0d9a0df4e4c55594a055aa	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
76037d4606cad47b90df47fafb857a88	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dbe7bb730ee7f5657dca973c651537ae	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
968eff40b407cb6c02dc01bdb5afc2bd	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
265070389e03f10f72b3b720e1e011b6	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f3574513a105bec285d9e554b1a1ff97	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e67cbd9df4688c690bb391595e498af0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1cb0b92a74d61f915702d92581c53b3c	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
765ce3d80694a1f737817baab70f217e	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e46fc425da618ff26616066e88a5954e	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b7b6e901fee8e4ec874b79c6eae16822	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28045e40ab1bb168939670b58dc2529f	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c5eaea24b3666df33f28bffbbbd9322b	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0d5b04b40a75234859fd2f3d2d19d47f	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d1cab0e2bb1d911f7fc2fbd4cc1fb911	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8f8653a141d83dc635b0933585823dbc	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7d2221ce04753ba287051809cd5778cc	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d4396e1a49f6eceae637151a26fba816	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8a6f28948d79217541c0344be18cef10	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68cd33b97f019f738cdf63d790d13327	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1b91e497c072348b22198e544fe2af5f	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1dee8f790adc752f4a7541d186eea6a1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1e138bf6601b21752b406af0fa47c7b2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6e335d9940cb884a32f9daa032618c0a	0.0	0.0	0.0	6.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
265b0417795613d38f940980ce5929fb	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0
